"","Sites","TaxCode","Abundance","TaxonName","Taxon","Anemo","Auto","Entomo","Annual","Biennial","Perennial","Seasonnal","LFP","MinHeight","MaxHeight","BFP","Succu_ORDINAL","Spiki_ORDINAL","Hairy_ORDINAL","Clay","Silt","Sand","K2O","Mg","Na100g","K","Elev","X","Y"
"123",3,"sp44",0,"Leontodon tuberosus","Letu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,9.166666667,0,0,1,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"124",3,"sp1",0,"Arisarum vulgare","Arvu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,1.5,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"125",3,"sp41",0,"Scolymus hispanicus","Schi",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,-0.105360515657826,8,2,2,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"126",3,"sp45",0,"Sonchus oleraceus","Sool",0,0,1,0,1,0,0,2.39789527279837,-2.30258509299405,0.336472236621213,7,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"127",3,"sp23",0,"Phragmites australis","Phau",1,0,0,0,0,1,0,1.09861228866811,-0.510825623765991,2.07944154167984,8,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"128",3,"sp33",0,"Stachys marrubiifolia","Stma",0,0,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.916290731874155,5,0,0,2,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"129",3,"sp24",0,"Atriplex prostrata","Atpr",1,1,0,1,0,0,0,1.79175946922805,-2.30258509299405,0,7.5,1,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"130",3,"sp3",0,"Damasonium alisma","Daal",0,0,1,1,1,1,0,1.79175946922805,-2.99573227355399,-1.20397280432594,6.5,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"131",3,"sp27",0,"Arthrocnemum macrostachyum","Arma",1,0,0,0,0,1,0,1.94591014905531,-2.30258509299405,0,7,2,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"132",3,"sp17",0,"Hordeum marinum","Homa",1,0,0,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,0,1,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"133",3,"sp13",0,"Eleocharis uniglumis","Elun",1,0,0,0,0,1,0,1.38629436111989,-1.89711998488588,-0.22314355131421,8.5,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"134",3,"sp5",0,"Narcissus tazetta","Nata",0,0,1,0,0,1,0,1.6094379124341,-1.6094379124341,-0.693147180559945,2,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"135",3,"sp47",0,"Dittrichia graveolens","Digr",0,1,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.693147180559945,9,0,0,2,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"136",3,"sp4",0,"Asphodelus aetivus","Asae",0,0,1,0,0,1,0,1.6094379124341,0,0.405465108108164,4,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"137",3,"sp53",0,"Chrozophora tinctoria","Chti",0,0,1,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,1,2,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"138",3,"sp40",0,"Galactites mutabilis","Gamu",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,2,2,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"139",3,"sp52",0,"Diplotaxis erucoides","Dier",0,1,1,0,0,0,1,2.39789527279837,-2.30258509299405,-0.693147180559945,2.5,0,0,1,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"140",3,"sp50",0,"Ammi visnaga","Amvi",0,0,1,1,0,0,0,1.38629436111989,-1.6094379124341,0,7.5,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"141",3,"sp39",0,"Carlina lanata","Cala",0,1,1,1,0,0,0,0.693147180559945,-2.99573227355399,-1.20397280432594,7.5,0,2,2,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"142",3,"sp7",0,"Drimia numidica","Drnu",0,0,1,0,0,1,0,1.38629436111989,0,0.587786664902119,8.5,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"143",3,"sp6",0,"Narcissus elegans","Nael",0,0,1,0,0,1,0,0.693147180559945,-2.52572864430826,-1.38629436111989,10.5,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"144",3,"sp21",0,"Aeluropus littoralis","Aeli",1,0,0,0,0,1,0,1.79175946922805,-2.99573227355399,-1.38629436111989,5.5,0,0,1,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"145",3,"sp51",0,"Lythrum tribracteatum","Lytr",0,0,1,1,0,0,0,1.6094379124341,-2.30258509299405,-1.6094379124341,7,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"146",3,"sp35",0,"Cressa cretica","Crcr",0,1,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.38629436111989,8,0,0,2,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"147",3,"sp36",0,"Convolvulus arvensis","Coar",0,1,1,0,0,1,0,1.94591014905531,-1.6094379124341,0,7,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"148",3,"sp42",0,"Cichorium intybus","Ciin",0,1,1,0,0,1,0,1.6094379124341,-1.20397280432594,0,8,0,0,1,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"149",3,"sp37",0,"Convolvulus tricolor","Cotr",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,0,1,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"150",3,"sp55",0,"Trifolium squamosum","Trsq",0,0,1,1,0,0,0,1.38629436111989,-2.30258509299405,-0.916290731874155,5.5,0,0,2,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"151",3,"sp10",0,"Juncus acutus","Juac",1,0,0,0,0,1,0,1.09861228866811,-1.38629436111989,0.693147180559945,6,0,2,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"152",3,"sp34",0,"Plantago coronopus","Plco",1,0,0,1,1,1,0,1.94591014905531,-3.91202300542815,-0.916290731874155,7,1,0,1,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"153",3,"sp31",0,"Borago officinalis","Boof",0,0,1,1,0,0,0,1.70474809223843,-1.6094379124341,-0.510825623765991,5.454545455,0,1,2,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"154",3,"sp28",0,"Beta vulgaris","Bevu",1,0,0,1,1,1,0,1.79175946922805,-2.30258509299405,0.693147180559945,6.5,1,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"155",3,"sp8",0,"Scilla autumnalis","Scau",0,0,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.20397280432594,9,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"156",3,"sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"157",3,"sp9",2,"Juncus maritimus","Juma",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0,7.5,0,2,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"158",3,"sp12",0,"Schoenoplectus litoralis","Scli",1,0,0,0,0,1,0,1.38629436111989,-1.20397280432594,0.693147180559945,6.5,0,2,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"159",3,"sp14",0,"Cynosurus polybracteatus","Cypo",1,0,0,1,0,0,0,0.693147180559945,-1.6094379124341,-0.22314355131421,4.5,0,0,1,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"160",3,"sp54",0,"Medicago intertexta","Mein",0,0,1,1,0,0,0,0.693147180559945,-1.20397280432594,-0.356674943938732,4.5,0,0,1,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"161",3,"sp25",0,"Halimione portulacoides","Hapo",1,0,0,0,0,1,0,1.6094379124341,-1.6094379124341,-0.22314355131421,8,2,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"162",3,"sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"163",3,"sp48",0,"Eryngium pusillum","Erpu",0,0,1,0,1,0,0,1.09861228866811,-2.30258509299405,-1.20397280432594,5,0,1,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"164",3,"sp56",0,"Hedysarum coronarium","Heco",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,0,5,0,0,1,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"165",3,"sp46",0,"Chamaemelum fuscatum","Chfu",0,1,1,1,0,0,0,2.07944154167984,-2.30258509299405,-1.20397280432594,2.5,2,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"166",3,"sp11",4,"Bolboschoenus maritimus","Boma",1,0,0,0,0,1,0,2.30258509299405,-1.20397280432594,0.182321556793955,7.5,0,1,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"167",3,"sp26",0,"Sarcocornia fruticosa","Safr",1,0,0,0,0,1,0,1.6094379124341,-2.30258509299405,0,8,2,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"168",3,"sp2",1,"Alisma plantago","Alpl",0,0,1,0,0,1,0,1.38629436111989,-2.30258509299405,0,7.5,0,0,0,0.74,0.24,0.02,1.7,8.6,10.8,1.9,2,333.4,185.4
"169",4,"sp54",1,"Medicago intertexta","Mein",0,0,1,1,0,0,0,0.693147180559945,-1.20397280432594,-0.356674943938732,4.5,0,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"170",4,"sp8",0,"Scilla autumnalis","Scau",0,0,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.20397280432594,9,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"171",4,"sp26",0,"Sarcocornia fruticosa","Safr",1,0,0,0,0,1,0,1.6094379124341,-2.30258509299405,0,8,2,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"172",4,"sp30",0,"Centaurium spicatum","Cesp",0,1,1,1,0,0,0,1.6094379124341,-2.30258509299405,-0.510825623765991,8,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"173",4,"sp21",0,"Aeluropus littoralis","Aeli",1,0,0,0,0,1,0,1.79175946922805,-2.99573227355399,-1.38629436111989,5.5,0,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"174",4,"sp24",0,"Atriplex prostrata","Atpr",1,1,0,1,0,0,0,1.79175946922805,-2.30258509299405,0,7.5,1,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"175",4,"sp41",0,"Scolymus hispanicus","Schi",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,-0.105360515657826,8,2,2,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"176",4,"sp10",0,"Juncus acutus","Juac",1,0,0,0,0,1,0,1.09861228866811,-1.38629436111989,0.693147180559945,6,0,2,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"177",4,"sp9",0,"Juncus maritimus","Juma",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0,7.5,0,2,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"178",4,"sp48",0,"Eryngium pusillum","Erpu",0,0,1,0,1,0,0,1.09861228866811,-2.30258509299405,-1.20397280432594,5,0,1,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"179",4,"sp15",0,"Avena fatua","Avfa",1,1,0,1,0,0,0,1.6094379124341,-0.510825623765991,0.405465108108164,6,0,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"180",4,"sp34",0,"Plantago coronopus","Plco",1,0,0,1,1,1,0,1.94591014905531,-3.91202300542815,-0.916290731874155,7,1,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"181",4,"sp46",1,"Chamaemelum fuscatum","Chfu",0,1,1,1,0,0,0,2.07944154167984,-2.30258509299405,-1.20397280432594,2.5,2,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"182",4,"sp32",0,"Mentha pulegium","Mepu",0,0,1,0,0,1,0,1.94591014905531,-2.30258509299405,-0.693147180559945,7,0,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"183",4,"sp14",0,"Cynosurus polybracteatus","Cypo",1,0,0,1,0,0,0,0.693147180559945,-1.6094379124341,-0.22314355131421,4.5,0,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"184",4,"sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"185",4,"sp36",0,"Convolvulus arvensis","Coar",0,1,1,0,0,1,0,1.94591014905531,-1.6094379124341,0,7,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"186",4,"sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"187",4,"sp56",1,"Hedysarum coronarium","Heco",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,0,5,0,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"188",4,"sp23",0,"Phragmites australis","Phau",1,0,0,0,0,1,0,1.09861228866811,-0.510825623765991,2.07944154167984,8,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"189",4,"sp51",0,"Lythrum tribracteatum","Lytr",0,0,1,1,0,0,0,1.6094379124341,-2.30258509299405,-1.6094379124341,7,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"190",4,"sp2",0,"Alisma plantago","Alpl",0,0,1,0,0,1,0,1.38629436111989,-2.30258509299405,0,7.5,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"191",4,"sp13",0,"Eleocharis uniglumis","Elun",1,0,0,0,0,1,0,1.38629436111989,-1.89711998488588,-0.22314355131421,8.5,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"192",4,"sp35",0,"Cressa cretica","Crcr",0,1,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.38629436111989,8,0,0,2,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"193",4,"sp37",0,"Convolvulus tricolor","Cotr",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"194",4,"sp11",0,"Bolboschoenus maritimus","Boma",1,0,0,0,0,1,0,2.30258509299405,-1.20397280432594,0.182321556793955,7.5,0,1,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"195",4,"sp27",0,"Arthrocnemum macrostachyum","Arma",1,0,0,0,0,1,0,1.94591014905531,-2.30258509299405,0,7,2,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"196",4,"sp29",0,"Rumex bucephalophorus","Rubu",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-0.916290731874155,3.5,1,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"197",4,"sp22",0,"Crypsis alopecuroides","Cral",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-1.04982212449868,8.5,0,0,2,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"198",4,"sp25",0,"Halimione portulacoides","Hapo",1,0,0,0,0,1,0,1.6094379124341,-1.6094379124341,-0.22314355131421,8,2,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"199",4,"sp52",0,"Diplotaxis erucoides","Dier",0,1,1,0,0,0,1,2.39789527279837,-2.30258509299405,-0.693147180559945,2.5,0,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"200",4,"sp49",0,"Ridolfia segetum","Rise",0,0,1,1,0,0,0,1.38629436111989,-2.99573227355399,0,6.5,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"201",4,"sp40",0,"Galactites mutabilis","Gamu",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,2,2,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"202",4,"sp4",0,"Asphodelus aetivus","Asae",0,0,1,0,0,1,0,1.6094379124341,0,0.405465108108164,4,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"203",4,"sp55",0,"Trifolium squamosum","Trsq",0,0,1,1,0,0,0,1.38629436111989,-2.30258509299405,-0.916290731874155,5.5,0,0,2,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"204",4,"sp1",0,"Arisarum vulgare","Arvu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,1.5,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"205",4,"sp44",0,"Leontodon tuberosus","Letu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,9.166666667,0,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"206",4,"sp50",0,"Ammi visnaga","Amvi",0,0,1,1,0,0,0,1.38629436111989,-1.6094379124341,0,7.5,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"207",4,"sp31",0,"Borago officinalis","Boof",0,0,1,1,0,0,0,1.70474809223843,-1.6094379124341,-0.510825623765991,5.454545455,0,1,2,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"208",4,"sp12",0,"Schoenoplectus litoralis","Scli",1,0,0,0,0,1,0,1.38629436111989,-1.20397280432594,0.693147180559945,6.5,0,2,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"209",4,"sp45",0,"Sonchus oleraceus","Sool",0,0,1,0,1,0,0,2.39789527279837,-2.30258509299405,0.336472236621213,7,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"210",4,"sp42",0,"Cichorium intybus","Ciin",0,1,1,0,0,1,0,1.6094379124341,-1.20397280432594,0,8,0,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"211",4,"sp28",3,"Beta vulgaris","Bevu",1,0,0,1,1,1,0,1.79175946922805,-2.30258509299405,0.693147180559945,6.5,1,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"212",4,"sp5",0,"Narcissus tazetta","Nata",0,0,1,0,0,1,0,1.6094379124341,-1.6094379124341,-0.693147180559945,2,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"213",4,"sp43",1,"Picris echioides","Piec",0,1,1,1,1,1,0,1.38629436111989,-1.20397280432594,0.78845736036427,7.5,0,1,2,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"214",4,"sp3",0,"Damasonium alisma","Daal",0,0,1,1,1,1,0,1.79175946922805,-2.99573227355399,-1.20397280432594,6.5,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"215",4,"sp38",0,"Carlina racemosa","Cara",0,1,1,1,0,0,0,0.693147180559945,-2.30258509299405,-0.693147180559945,9.5,0,2,2,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"216",4,"sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"217",4,"sp33",0,"Stachys marrubiifolia","Stma",0,0,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.916290731874155,5,0,0,2,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"218",4,"sp17",0,"Hordeum marinum","Homa",1,0,0,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,0,1,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"219",4,"sp7",0,"Drimia numidica","Drnu",0,0,1,0,0,1,0,1.38629436111989,0,0.587786664902119,8.5,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"220",4,"sp53",0,"Chrozophora tinctoria","Chti",0,0,1,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,1,2,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"221",4,"sp47",0,"Dittrichia graveolens","Digr",0,1,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.693147180559945,9,0,0,2,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"222",4,"sp6",0,"Narcissus elegans","Nael",0,0,1,0,0,1,0,0.693147180559945,-2.52572864430826,-1.38629436111989,10.5,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"223",4,"sp39",0,"Carlina lanata","Cala",0,1,1,1,0,0,0,0.693147180559945,-2.99573227355399,-1.20397280432594,7.5,0,2,2,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"224",4,"sp16",2,"Phalaris coerulescens","Phco",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0.182321556793955,5.5,0,0,0,0.23,0.26,0.49,0.3,2,1.2,0.3,6,373.86,161.43
"225",5,"sp2",0,"Alisma plantago","Alpl",0,0,1,0,0,1,0,1.38629436111989,-2.30258509299405,0,7.5,0,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"226",5,"sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"227",5,"sp3",0,"Damasonium alisma","Daal",0,0,1,1,1,1,0,1.79175946922805,-2.99573227355399,-1.20397280432594,6.5,0,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"228",5,"sp50",0,"Ammi visnaga","Amvi",0,0,1,1,0,0,0,1.38629436111989,-1.6094379124341,0,7.5,0,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"229",5,"sp48",0,"Eryngium pusillum","Erpu",0,0,1,0,1,0,0,1.09861228866811,-2.30258509299405,-1.20397280432594,5,0,1,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"230",5,"sp45",0,"Sonchus oleraceus","Sool",0,0,1,0,1,0,0,2.39789527279837,-2.30258509299405,0.336472236621213,7,0,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"231",5,"sp41",0,"Scolymus hispanicus","Schi",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,-0.105360515657826,8,2,2,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"232",5,"sp13",0,"Eleocharis uniglumis","Elun",1,0,0,0,0,1,0,1.38629436111989,-1.89711998488588,-0.22314355131421,8.5,0,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"233",5,"sp12",0,"Schoenoplectus litoralis","Scli",1,0,0,0,0,1,0,1.38629436111989,-1.20397280432594,0.693147180559945,6.5,0,2,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"234",5,"sp1",0,"Arisarum vulgare","Arvu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,1.5,0,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"235",5,"sp31",0,"Borago officinalis","Boof",0,0,1,1,0,0,0,1.70474809223843,-1.6094379124341,-0.510825623765991,5.454545455,0,1,2,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"236",5,"sp5",0,"Narcissus tazetta","Nata",0,0,1,0,0,1,0,1.6094379124341,-1.6094379124341,-0.693147180559945,2,0,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"237",5,"sp8",0,"Scilla autumnalis","Scau",0,0,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.20397280432594,9,0,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"238",5,"sp32",0,"Mentha pulegium","Mepu",0,0,1,0,0,1,0,1.94591014905531,-2.30258509299405,-0.693147180559945,7,0,0,1,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"239",5,"sp6",0,"Narcissus elegans","Nael",0,0,1,0,0,1,0,0.693147180559945,-2.52572864430826,-1.38629436111989,10.5,0,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"240",5,"sp53",0,"Chrozophora tinctoria","Chti",0,0,1,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,1,2,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"241",5,"sp9",0,"Juncus maritimus","Juma",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0,7.5,0,2,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"242",5,"sp21",0,"Aeluropus littoralis","Aeli",1,0,0,0,0,1,0,1.79175946922805,-2.99573227355399,-1.38629436111989,5.5,0,0,1,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"243",5,"sp46",0,"Chamaemelum fuscatum","Chfu",0,1,1,1,0,0,0,2.07944154167984,-2.30258509299405,-1.20397280432594,2.5,2,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"244",5,"sp30",1,"Centaurium spicatum","Cesp",0,1,1,1,0,0,0,1.6094379124341,-2.30258509299405,-0.510825623765991,8,0,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
"245",5,"sp24",0,"Atriplex prostrata","Atpr",1,1,0,1,0,0,0,1.79175946922805,-2.30258509299405,0,7.5,1,0,0,0.73,0.24,0.03,1.3,9.2,4.2,1.2,6,380.25,179.5
